Project_Complexity,Team_Size,Required_Skills_Count,Avg_Team_Experience,Days_To_Deadline,Current_Workload_Factor,Is_Delayed
5,8,3,7.068491796263732,24,1.834170137527516,1
5,2,4,6.554186406557402,21,1.9990473982890182,1
5,2,1,14.132753949755015,21,1.5055304594926986,1
5,2,3,3.1438872084616545,8,1.9849709224837713,1
5,6,1,1.1378555501681533,9,1.4899494167028648,1
1,2,1,4.333192979299646,27,1.6001904080117373,0
3,8,2,12.483876036761163,50,1.0829840023152704,0
5,2,1,3.9305054246582385,56,1.1494513204985801,0
3,4,2,4.372292891876758,14,0.7162034959840927,0
5,2,3,2.818583263515351,50,1.7341250221476847,1
4,3,4,11.016106845871565,32,1.8965885463308,1
5,7,2,1.9684386670758405,37,1.4351572005411681,1
2,6,4,5.636916232599303,47,1.0154709626680978,0
1,5,3,4.954982172693503,30,0.7310244880615494,0
4,7,1,8.772236217062167,59,0.8977343445579724,0
4,4,3,11.225827710276297,54,0.8831156312777649,0
2,6,4,8.460270085754463,52,1.4202918262453597,0
5,8,3,14.034363901650947,33,1.9175561980454066,1
1,9,1,14.320196944422648,31,0.5724078304369722,0
4,6,3,6.060514598979216,22,0.501533449391672,0
1,3,1,11.887525267848499,44,1.4002729164714884,0
4,8,2,11.343219365754656,14,0.9260906931195729,0
5,7,4,13.501504283867583,46,1.8208225135084355,1
4,7,1,7.271210962907846,9,0.9908754618587254,0
4,2,1,8.426624620769092,14,0.9346064007933339,0
3,8,3,6.8208403901420365,54,0.904265931827446,0
5,9,2,12.905276870195879,25,0.7172792409023662,0
2,3,1,4.215832415069881,28,1.3722957114156658,0
2,2,2,4.355927095394225,42,0.752320403501315,0
5,2,2,6.2164714500791165,7,1.1369467396854362,1
2,9,3,4.224799649432916,44,1.1914580783834734,0
5,6,1,8.854095709808892,35,0.5307380703169617,0
2,7,3,2.8828614909370325,45,0.5252109197317137,0
3,2,4,5.4826070716567745,41,1.2803190331352439,0
2,4,4,13.788225778658258,6,1.5440520983436983,0
4,4,1,6.729156722685143,6,1.913213723420607,1
5,7,2,11.47527203090913,43,0.7686789262354327,0
1,4,1,2.5884706838920364,53,0.6548882141541239,0
1,9,1,4.465903113984985,46,0.5781318603907264,0
5,6,4,12.30283869680516,48,1.1540623743694254,0
3,3,4,11.681901108055717,38,1.4347210510039354,0
2,5,2,6.406182860313496,46,1.7608300351268964,0
3,2,2,14.36155662846864,24,1.523967323439697,0
1,5,1,13.749002221683636,37,0.812541183612286,0
5,3,3,14.472210487571358,8,1.1926555495944184,0
5,3,1,6.990805662628995,49,1.865519519462983,1
3,9,2,3.7646301715995625,48,0.9901115937160568,0
3,6,3,9.773220947278775,15,1.2480955476378972,0
2,4,4,10.586824215908779,46,1.937848001965545,0
4,4,2,2.75618498230728,51,1.6020620083605466,1
4,9,2,12.010762480142683,9,1.6216105784625379,1
2,3,3,1.2528430766394474,29,0.8785010066198414,0
4,6,2,7.758197424674967,53,1.1220471774576923,0
1,6,2,5.634227632928528,41,0.6235132446450826,0
4,7,2,11.364242838587177,38,1.4097888005758006,0
2,8,2,5.378650183905423,13,0.6555952468137413,0
4,2,2,12.575299578934459,10,1.7538643733089323,1
5,9,2,9.329348842931347,22,1.7218306805299952,1
3,8,2,12.11450706466901,18,1.3004076516834644,0
1,9,2,14.850768929754732,23,0.7117490497955445,0
5,4,4,10.508216840409796,18,0.5383684747927522,0
5,3,2,14.789304429063018,44,1.6950630013138586,1
2,9,4,1.4037085769038748,21,1.4002107248201403,1
3,9,4,5.733959838773318,39,1.566394455121825,0
3,7,1,2.509945703872328,33,0.9557106886045514,0
1,5,1,4.6722690393821535,46,1.2642241067658717,0
2,4,4,12.744430587760842,21,1.6207612558094757,0
1,2,4,1.4525257145652644,47,1.1938449624706993,0
4,6,2,8.282561100253512,12,1.4020763341530964,1
5,3,1,8.939801905453223,5,1.6845923927119435,1
1,4,3,8.856116053407385,49,0.8228309678995682,0
5,5,1,7.65415903352558,57,0.5988933340362235,0
2,9,4,12.068441506776574,40,1.2977352662162076,0
4,2,4,2.8696032530777162,11,0.5931886560801436,0
2,9,2,5.348078217711023,50,1.6498359415501298,0
4,2,2,9.620164748232419,9,1.578817171450683,1
4,7,1,10.673319127751382,28,1.8225690071979455,1
5,9,2,6.658078044878788,32,1.4593431470509408,1
2,4,3,13.255197686581264,47,0.6007963561285606,0
2,5,3,6.8169075537428006,21,0.8797281882344261,0
1,2,2,6.638865880876664,41,1.711897766844079,0
2,3,3,1.5069016608233894,24,0.7506986259703816,0
1,2,3,8.715978706726274,7,1.5477207017223311,0
3,5,1,10.92153173916667,41,1.670388996380717,0
3,6,3,2.6021342892358734,30,0.9951676967828618,0
3,6,4,5.276058725230191,19,0.9834462101043627,0
2,7,4,11.93759735295993,55,1.3367040218137203,0
2,4,1,6.122872095790056,52,1.7919294991321455,0
1,5,2,4.382434468560558,12,0.8358593028702208,0
4,7,1,10.41080928991157,17,1.911887294063604,1
1,8,2,3.754622887403179,52,1.3986780272301624,0
3,2,2,13.539140874164476,7,1.9881897070284142,1
1,8,2,2.4783775443659737,5,0.6344205859929839,0
4,2,2,10.891697231959578,13,0.6898432047601386,0
2,6,2,7.993681818009253,35,1.739962705570224,0
1,7,1,13.17901387355791,45,1.7971338434057738,0
3,6,2,2.7667312743673125,58,1.168188032556401,0
3,3,3,10.490528858945229,30,1.5711067642135024,0
2,8,3,9.00876494853934,21,1.8013359311683077,1
1,8,2,7.72126199136065,38,0.5646916823282431,0
4,6,3,7.879701688057358,13,1.360925634489888,1
2,3,4,11.107677465179432,55,1.7802209997897345,0
1,2,1,14.12838316908751,17,1.0972324168771626,0
5,7,1,2.2775232276666735,9,0.9535754091686404,1
3,3,2,1.2730370665472832,45,1.6935600276422562,1
4,7,2,12.279867094736849,17,1.0036798752542544,0
4,8,4,2.514371425710631,5,0.5047614472767548,0
4,7,2,14.813755145125933,29,1.9393588814435985,1
3,8,3,9.670875485423721,51,1.3881848545265276,0
1,3,4,10.112129533557969,8,1.7292768780651069,0
2,8,3,3.7844838411322437,40,1.7379523435140718,1
1,9,1,4.364372344153442,56,0.5996156305590992,0
2,4,3,10.230904243389501,14,0.7562902990796971,0
4,8,1,13.736175731078758,32,0.9666810211394711,0
1,6,3,14.753467763245933,10,0.9810489275619843,0
4,3,1,3.7724332528353113,31,1.4881791765213692,1
5,9,2,2.8776747179370625,16,1.4346993811290272,1
4,2,3,1.7896190086510666,56,1.2418846670147206,0
4,7,1,13.15615825425859,52,0.8168955984631519,0
2,9,3,5.126007855990562,7,1.072975204535455,0
5,5,4,1.0253684741695233,50,1.3153909526977543,1
4,9,2,4.133453204790004,37,1.2019780491559129,0
4,3,1,5.766175121391858,14,0.6909387996426175,0
5,9,4,14.873806372953593,35,1.4742657402528856,0
5,9,3,8.329582313999143,19,0.6095776652159908,0
1,6,4,3.865995266331418,11,1.0672920246216204,0
2,8,3,5.687456825988315,40,1.5650440215128436,0
5,7,2,5.624307625796298,18,0.5300353017795598,0
5,4,4,1.2761604504844568,52,1.3549742285679742,1
3,2,2,2.892562758400021,18,1.001781461214946,0
5,4,1,10.732750435844956,7,0.5132477651341016,0
2,9,3,2.683513811990285,53,0.7855749065914578,0
4,5,3,4.230279872485663,57,1.9114192899059816,1
4,3,2,5.910322177660323,50,1.2817233582576355,0
4,7,2,11.608289223032113,54,1.9958408069436975,1
4,3,1,9.153613508151157,7,1.2872251255471117,1
3,6,4,10.645999789839957,26,1.3159046184354024,0
5,3,3,8.93817255588241,23,1.0877645193992787,0
4,2,3,10.570293953106166,39,0.9650606280971215,0
1,5,1,1.0397901512956143,16,0.8773183296994171,0
4,4,1,14.032574021200013,58,1.015130924196011,0
5,9,2,2.552883232247291,9,1.1897766213506482,1
4,9,2,6.6874873436766675,14,0.7879879253461851,0
3,5,4,11.794537183427966,45,0.8373126377085438,0
2,7,1,7.0932300521319345,37,0.9073171530026587,0
2,3,4,14.255795723345223,17,1.1738898378962588,0
5,7,1,7.546245278982735,39,1.4792200502213646,1
2,4,3,13.2491516784374,55,1.784219225429431,0
2,7,1,12.351593587071793,36,0.930697755780715,0
1,6,1,14.733808239181563,15,0.775592510512156,0
5,5,3,13.971668930513657,52,1.0682711972758325,0
5,4,1,13.573733685980303,42,1.8415746145577836,1
2,4,4,11.242460767272556,28,0.5147910925057092,0
2,8,2,6.137974061755091,39,1.516802924086618,0
2,4,2,2.4857558599086342,23,1.2157400696173721,0
3,8,4,10.64103073170146,10,0.74156932244102,0
4,2,3,14.70115713873151,44,0.9815322894117,0
3,9,1,11.172462122646166,58,0.8374250658155509,0
5,8,4,14.002211169882697,49,1.8167482518351834,1
1,5,2,12.260265981377234,48,1.2228100759174854,0
4,7,2,3.2836054516335027,46,1.3446414168087393,1
1,8,4,4.488852788278022,39,1.3905314290055308,0
5,4,2,5.786118424672905,8,1.459425686903534,1
5,5,4,3.3556462207320576,37,1.2433335355638948,1
1,8,2,9.143118657422095,17,0.5268102962544737,0
1,8,4,14.656307337889318,40,1.0020840303719778,0
1,4,1,11.66042366810622,58,0.7758098610814868,0
5,6,1,6.927414486944466,47,1.5202142643675154,1
2,6,1,1.0630627337240413,23,0.58505697705507,0
1,8,1,5.385864155934502,47,1.3457050866674662,0
4,6,2,8.374630027691014,16,0.8159475834114513,0
5,3,3,5.539512233927589,15,1.9232687577005918,1
3,4,4,2.5544889223340332,10,1.0033114132798033,0
3,3,3,7.198709396066524,16,0.9878317870619513,0
4,5,2,4.545539437520027,31,1.8850770019860856,1
2,3,2,13.72925327046102,45,1.126021880456212,0
1,5,3,2.4245633990142204,29,1.9442935012786133,1
5,8,3,1.6881368021459453,46,0.5362555282002552,0
1,5,2,1.0743983681680687,7,0.9595168628032195,0
5,5,2,5.592975582799209,7,1.4992894403996466,1
3,7,4,10.24541573481244,24,1.8362854467914578,1
1,3,1,11.225792540345097,32,0.8846083895124259,0
4,7,1,7.345663567344124,27,1.8957163879455023,1
2,8,4,10.580601106373734,52,1.3911821997487823,0
4,4,3,6.038796507015088,7,1.701512364796874,1
2,3,2,10.349287079812637,46,1.0958109564603458,0
1,4,3,1.5683437942332277,28,0.81827057385031,0
1,4,1,6.470541783938058,47,1.8668531231715397,0
2,5,1,12.071895486864507,44,1.899703802609328,0
3,9,3,12.242084426426018,10,1.2463627162312032,0
5,3,1,11.026082904259724,24,0.5097425239988848,0
4,4,2,3.8593406879781016,15,0.6646744305056067,0
4,9,4,4.460871665028865,36,1.3595419403475826,1
4,6,3,14.945242181703172,31,0.5356650534528293,0
1,4,2,2.4472921008274384,25,1.0953678859800429,0
4,6,2,3.5292777846337313,48,0.9550549183580188,0
5,3,1,2.8203675791018563,52,1.571522413103307,1
5,8,2,5.587169491570618,54,0.5833680094219029,0
2,7,3,3.942461693274927,17,1.2330969034659311,0
1,3,2,7.96763143366881,26,1.368671404813408,0
5,7,4,7.664289896321678,39,1.4259366140789265,1
3,7,2,13.621078672318244,51,1.1077365080254113,0
1,3,2,1.4863592642269408,26,0.9565516751443264,0
1,4,4,5.478314073348686,32,1.5237395506057232,0
5,2,2,9.353210487959263,25,1.7713535721537426,1
3,4,2,9.467224665815493,50,1.5404264566743182,0
2,4,1,7.721767206198929,22,1.8981535481858325,1
5,8,3,12.419317571404871,35,1.5758952880368908,1
3,5,1,1.8781103998024231,50,1.6469281010204275,1
1,5,3,12.416828718121902,41,0.7518547949031333,0
3,4,4,7.92655936609985,25,1.1293094667900676,0
1,6,4,2.87264973107803,18,1.2275829964339477,0
5,8,4,13.399826789566687,29,0.8844397434419115,0
5,7,3,10.089202913573489,31,1.2928097905344318,0
4,9,3,3.2896396155379497,44,0.9361879163327713,0
4,5,3,1.4710961275863725,27,1.531253139206624,1
4,4,4,2.97553507665709,35,1.205432715054764,1
5,8,3,9.52317144252551,51,1.1882104314035535,0
2,2,2,3.5101472936406783,33,1.9754637965492177,1
5,6,1,4.160683048250394,51,1.0886672728138556,0
3,3,4,1.3519561605883985,34,1.0434431488843525,0
5,4,1,11.121029411340452,55,0.9779065569239815,0
5,8,2,12.34510159663212,30,1.8421238314636972,1
1,4,3,12.155874474809725,24,1.2450857391472674,0
1,9,1,2.785954119099979,42,1.4000217162209534,0
1,7,2,13.646215783442631,23,0.7712277185035925,0
5,6,2,10.41190361263712,31,1.3114135400073903,0
2,5,1,13.565400713276103,29,0.9119722893027324,0
3,5,4,7.26024706342929,44,1.5959553818943162,0
3,5,1,7.117368055171768,42,1.7487925231885733,1
2,9,4,11.983511261588534,56,1.5722160381969164,0
2,3,3,2.3061699766744095,27,1.595366249405386,1
3,8,4,8.292236512888401,33,1.2687120561792755,0
4,6,3,12.70937929883716,19,1.5681770845012029,1
1,6,1,12.622695882973998,7,1.1340304032622404,0
1,5,3,14.385859988793166,14,1.4772337302944196,0
3,5,2,10.77581630942765,19,0.888558815180772,0
2,7,3,3.908788812156197,20,0.6046355184680152,0
4,9,4,1.2839244085241315,21,1.1202098961829527,1
3,2,4,7.7118211807794275,23,1.192667233670735,0
1,2,4,8.191854118715778,15,0.884610737283035,0
5,4,3,4.36367618298504,52,1.5915642776108565,1
2,4,4,2.7457642597304446,9,0.6103257184644189,0
5,6,4,9.206914326667125,9,0.8341224865687829,0
3,6,2,11.699579436337977,18,1.6228470776804402,0
1,3,3,14.904157450262247,54,1.1556864106100186,0
4,3,2,11.616236640947259,30,1.5579254360589687,0
5,2,4,12.110853799578134,12,1.3512288166753943,1
4,9,4,9.630452295203165,9,1.9260691249960438,1
1,4,4,14.802917225580249,11,1.3966937490842495,0
5,2,3,9.959389391603986,20,0.5223034615182796,0
4,9,1,13.043546009595861,59,1.029316025756501,0
4,2,4,14.24098504737338,18,0.7145910233070616,0
5,4,4,14.018019007007853,41,1.8869505163965548,1
1,8,4,6.339814812966991,45,0.6560186814276205,0
4,3,4,2.101268816399621,8,1.0815599946966312,1
3,7,3,3.4062318355494554,40,0.8391487904400383,0
5,7,1,1.8291262755525046,52,1.7700829855951001,1
2,7,1,2.4755570876079602,21,0.9628497463833754,0
2,4,1,3.585117442511767,51,1.9878402247139675,1
1,5,4,5.775320432223625,40,0.5579249084183764,0
3,5,4,8.60955505205106,10,0.6924151586938487,0
4,5,1,10.963548830971204,20,0.8369581646436637,0
2,6,1,3.9529827054911673,33,1.7166590603002392,1
1,3,4,10.41531365933395,40,1.8177758135960236,0
3,3,4,10.859627043033875,42,0.6071770709141335,0
3,8,2,8.820712716126652,41,0.5486902126434146,0
1,8,2,13.650650177181948,52,1.6168352856568688,0
1,6,2,2.553927394905349,52,0.7000280101304202,0
4,2,1,3.4797004064338726,14,0.6994978806119587,0
1,9,3,7.001307541452787,45,0.5335498017416439,0
4,8,4,2.7739782932793444,40,0.5747118163751328,0
4,7,2,8.928146012137224,33,0.8955131878932336,0
5,5,3,6.5776065325319415,18,0.5975082341162095,0
3,7,4,4.984341123502858,8,1.0533186374889134,0
3,5,3,3.3798573822469216,48,1.7491625468410237,1
3,7,1,5.6947353368749445,46,0.989480385982389,0
5,2,1,9.511430911652788,40,1.5917512438690573,1
4,9,1,9.060992952451763,54,0.6408649472465451,0
4,7,2,3.2907360029432735,49,1.4890627811292392,1
1,7,4,2.7488773503688675,17,0.9751207748861526,0
5,4,1,1.3734746765242154,50,1.624629318045557,1
1,9,2,1.1739583131150517,22,0.7043780210845728,0
5,7,2,13.317346100075593,37,1.8468250666467227,1
1,4,2,1.631243984075459,25,0.863865804346905,0
2,3,2,11.237095538225448,20,1.0297066899217646,0
3,9,1,13.207791347429398,19,1.9252710662270625,1
3,6,2,2.3728098798744064,58,1.3677235395962883,0
4,9,1,7.108219933662246,9,1.048657278444533,0
2,9,1,14.472241764439874,10,1.9244032205504475,1
3,7,2,12.67794124733019,42,0.993616125335048,0
4,3,1,7.8558564460099705,7,0.6423060690127697,0
2,9,4,11.67599557908174,52,1.9952733317891298,0
3,8,4,12.667286742043293,16,0.9017673808383708,0
1,8,3,5.87237748464207,40,1.7768867730494111,0
5,4,4,13.490140836179453,37,0.7483111922346308,0
2,7,1,7.586626475480195,40,1.597030957666067,0
4,7,1,8.389303089823619,37,1.286674091708378,0
2,9,4,14.995906929505635,35,1.9713598374351944,0
4,2,2,12.806241526130258,25,1.3292455341385994,0
2,3,2,6.06478008082172,31,0.5375227278362812,0
4,5,1,1.1448383506177993,31,1.405816984436132,1
3,5,2,9.766437033114526,12,0.7179746845049391,0
1,2,3,10.85478796579351,41,1.6978113729231308,0
3,4,3,10.111237662007316,36,1.7848522947348484,1
1,5,4,14.550072916284982,30,1.2231402781920715,0
3,9,4,13.08159438265002,6,1.674832185578448,1
3,5,2,7.283643704529079,16,0.7176661032224076,0
2,8,1,1.8800048246133334,26,1.2381172798034692,0
5,8,4,7.664822773027956,21,1.090916397035877,0
4,6,3,10.649416279468323,11,1.416976080579622,1
4,3,4,9.507937315178065,47,0.56671578320474,0
4,4,4,8.533918947952388,8,1.628184257372941,1
1,7,3,7.563465412213379,41,0.6186939342120255,0
4,3,1,5.1126662223834085,42,1.4847072762952473,1
4,4,4,4.882854664144809,36,0.5276858383099163,0
2,5,4,8.003240704961227,15,1.7478320956350943,1
3,6,4,3.2484440500150864,5,0.762049445335672,0
4,3,2,5.769595930047222,29,1.2732462139654857,0
5,5,4,5.535709845941394,46,0.892239355591429,0
4,4,3,9.219859222178812,56,1.5839708030916027,0
1,3,1,1.9335522050823442,28,0.9820266502845818,0
1,7,1,12.615361523711332,57,1.586913790382476,0
1,3,3,8.87329732538163,47,0.9273068102532147,0
4,5,2,10.391573530863095,21,1.62870963640364,1
2,9,3,10.84331465263206,12,0.5459082445053564,0
5,9,1,5.080777915795511,49,0.9249670030607726,0
4,3,3,7.585201943388132,31,1.2479502596604184,0
2,7,2,14.387443382175341,56,0.5675893728795882,0
2,6,1,11.733873331955408,22,0.779051092056918,0
4,6,2,14.573796253124595,31,1.9018054724618048,1
4,9,3,11.447560832048037,26,1.965251397770284,1
2,5,4,3.4584019559192436,20,1.6096249210857283,1
2,4,3,1.9035023738254673,6,0.8783000759253693,0
2,5,2,9.08726011407529,9,0.8907761681539534,0
4,6,3,6.009385915836534,22,1.4686855366926093,1
2,2,4,4.856410741934383,7,0.6763994248980527,0
1,2,2,12.300953949955845,31,1.92246407064555,0
4,3,3,6.1379057391472625,58,0.8372193492652769,0
1,7,2,5.438013576280255,21,1.9994534381381657,1
3,9,2,12.899826304366146,20,1.2436006929536907,0
4,8,1,12.848022710810442,10,1.6571449834894045,1
3,8,1,5.989132928570792,55,0.5032761417583358,0
2,8,2,12.654981813803527,11,1.833119607127463,0
2,3,3,12.910898864657247,54,0.9050030671708706,0
5,2,3,6.935027490415328,18,1.501905116822098,1
2,6,3,1.9306238229284018,42,1.7095329211903845,1
3,3,4,1.0221850225287614,44,0.7462216108385031,0
2,8,2,8.32609448044593,19,1.1637642219938433,0
4,8,2,5.81705690718498,51,1.2407539109778851,0
2,9,4,14.959846518217123,51,0.9681791980088068,0
5,5,2,11.81375399478198,52,1.2226337445934723,0
2,8,2,11.657856388905774,37,0.976318486483007,0
3,7,4,14.373398756022812,47,1.0411216175828137,0
3,8,1,13.428141570506492,31,1.5039967680541084,0
2,5,2,5.454624712389442,33,1.4488899024574957,0
3,8,4,3.3238211024542688,41,0.8483985886962879,0
3,7,3,11.442491710916752,9,1.846224327193137,1
5,6,1,6.295834511560222,33,1.7941828185070858,1
4,3,3,7.624417122833391,36,1.2636249600349274,0
5,7,2,9.825568237847577,57,1.1498761140436256,0
1,5,1,13.71021747709337,10,1.0652839744761633,0
5,3,4,6.867228551393524,6,1.5609018779996586,1
2,3,2,11.966436463071059,10,1.5074990858142057,0
4,5,4,4.756757077845204,50,0.7942709104069681,0
2,9,1,10.77160507293059,47,1.507187046950542,0
1,2,3,1.0221118950907662,8,0.87864679115306,0
4,8,2,13.201100988868887,33,0.5278375047852883,0
3,7,2,1.425314119362475,29,1.5488130163060656,1
5,5,4,10.978552566676179,13,1.4671904036911243,1
2,6,1,1.6476146496579744,7,1.1162138935615122,0
1,4,4,4.727439791516048,30,1.2885290838792591,0
3,5,1,7.960833649791743,52,1.9207537875586396,1
5,8,2,6.8791415948753345,47,1.3928002713581566,1
3,8,1,3.685705604414148,31,1.4868259030047972,1
5,3,2,5.673408763929324,40,0.5958669814237116,0
4,3,1,11.187889180853539,36,0.7489916910126879,0
3,5,3,10.369599296115076,5,0.9514284146173823,0
3,4,1,2.0054041726948197,57,1.3090689770422146,0
3,9,3,11.46242155802041,58,1.664886343974982,0
4,5,1,1.742642336758397,20,0.9818613166828805,0
1,4,1,8.60096944739698,55,1.034573645718161,0
5,9,4,4.6408784725906695,52,0.8842263277606233,0
3,4,4,9.227661785837464,15,0.8819139939429588,0
4,8,2,4.658597543172625,30,1.9232957688421948,1
1,8,4,14.789411574761635,44,1.453185769428335,0
5,8,1,5.3361945721854465,59,0.7338518653099202,0
4,6,4,4.387448899442944,5,1.5833728671263898,1
5,8,1,4.898514072814844,30,1.5830317150400435,1
3,7,3,13.550620001630135,32,1.4997052940805575,0
1,3,1,9.907063601370826,57,0.7020806676359954,0
4,3,2,11.22957736389087,13,1.1119872252043803,0
1,4,3,13.852147141320906,48,0.6601344957416198,0
3,3,2,13.766214787830105,26,1.7249307561382048,0
1,2,2,11.345241852102186,12,1.482758214766879,0
1,9,2,3.7695420037785206,53,1.2608059051517275,0
2,4,4,12.807226489450077,46,1.014523214750895,0
1,3,2,3.852864478674892,31,0.7763742117416501,0
5,2,3,11.400583397378048,43,0.6596713832496619,0
4,9,1,10.598442931628242,23,1.9538609113053493,1
2,6,2,11.624443901966252,29,0.7994729629340346,0
4,3,3,8.45759952999342,42,0.5898119400820785,0
4,2,2,9.942166551489075,25,1.9425001582737447,1
3,5,1,14.346481126079574,28,1.3234276120367405,0
3,7,3,2.4152403184390083,28,1.6949851024867142,1
2,5,3,5.32386184694268,23,0.5656487707974778,0
3,2,1,9.558998183377353,54,1.3504187862194819,0
3,4,3,14.49675782184085,51,1.0973149461769927,0
3,8,1,2.338042267276416,6,1.6579466515248251,1
4,8,3,1.31568910142121,18,0.5576384684585879,0
2,8,3,1.7804943785845921,57,1.1025358528424216,0
4,9,1,1.7336796104567833,36,1.698610129229294,1
5,4,1,13.709422008883662,46,1.284045896957555,0
4,9,3,11.097610711073546,36,1.3250581114979059,0
5,3,3,10.479489126747897,32,0.6457470229489483,0
1,8,1,8.316019483665333,52,0.698495834180137,0
1,5,4,11.947336637610126,43,1.5154994080486788,0
5,4,1,3.1790718986622712,44,1.5125699334348797,1
5,4,3,6.487176657038123,46,1.96865509137841,1
4,8,3,7.860059510700809,51,1.5679294820983256,0
5,5,3,2.5457329674741676,44,1.239865243900171,1
2,6,1,6.873191930725238,17,1.7859917353003292,1
1,4,3,5.431024909676685,16,0.6567094787239043,0
1,8,4,1.498150041108477,12,1.173943731344382,0
5,7,2,2.9142956382092935,19,0.9306636663913546,1
3,2,4,11.696515524344605,30,0.6569567103914384,0
3,9,1,1.2525307330650224,16,1.6452531270805495,1
5,3,3,14.079546187349056,47,1.2661880457483259,0
2,4,1,2.209944854261324,55,1.3351530798462359,0
3,7,2,12.189333318848414,50,1.1168827818654936,0
5,7,1,13.58063157320859,31,1.1905058474041028,0
2,4,3,14.17589818790626,22,0.6740260806845046,0
2,6,2,13.144678328943616,49,1.5093767364304647,0
4,2,2,5.025700551956205,40,1.1486710394078206,0
2,3,3,5.663219838738678,53,1.7251513596943748,0
3,4,3,6.9716397805410635,55,0.7944308002146141,0
3,9,3,2.9501536516994116,31,0.8075826401282536,0
5,3,1,1.311814370941134,13,1.4686393572960317,1
5,5,4,13.167702599934485,59,1.7690051350960954,1
2,7,1,8.757802026946388,43,1.208296757927263,0
1,7,1,9.522121190495028,5,1.59043080309965,0
4,4,4,13.977838647449135,11,1.9989948822396284,1
1,4,3,10.31168249359062,30,1.9853984595933922,0
2,9,3,10.671949060757388,11,1.6165052642325501,0
2,5,4,12.01756107811439,56,1.6093797345173733,0
1,6,4,2.628878298003653,11,0.8714283307983586,0
4,4,1,6.042270144993081,12,1.7503094473156606,1
1,7,2,14.554910987847128,20,1.1076531905706808,0
5,3,4,13.921021093408491,7,1.942990864800234,1
3,2,1,13.377054148342587,49,0.6221415330604032,0
5,8,2,7.329239144745614,14,1.153760553309089,1
3,3,3,13.00070135021528,54,1.3337607315252478,0
2,6,3,1.6775423472407185,11,1.1077343106292472,0
4,2,1,3.0792439395996443,25,0.815868785757415,0
1,3,1,6.795547778776758,57,1.389482733173765,0
4,3,4,7.76748893354977,41,1.6338768719377064,1
1,5,3,4.6891001492919955,35,1.4672578940302947,0
5,8,1,5.9906733918690245,27,0.8516732732120593,0
5,9,3,3.2788654143551628,31,1.5974119165527858,1
1,6,3,7.847876444022701,26,0.8853467090668449,0
4,7,4,12.113806100150057,43,0.76280354438606,0
1,5,2,10.25904551125828,31,1.5360020231580833,0
2,2,4,2.509091463117578,58,1.7641808691708936,0
5,8,1,7.826142447554025,53,1.2223091715448615,0
2,7,4,10.767049358916148,8,1.2970876897076566,0
5,5,4,8.418534151755177,28,0.9541213557068486,0
5,8,3,6.483458351497685,27,1.2419270226650483,1
3,9,4,9.706801897974294,52,0.6979744970186108,0
2,6,1,14.560941314203857,23,1.933746244524485,0
2,4,2,2.3287107367250917,46,1.7005409804848943,1
